location,data_source,type,case,week_of_year,new_cases
PUJEHUN,patientdatabase,new,confirmed,2014-W34,4
TONKOLILI,situationreport,new,confirmed,2014-W34,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W34,3
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W34,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W34,28
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W34,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W34,8
BO,situationreport,new,confirmed,2014-W35,NA
BO,patientdatabase,new,confirmed,2014-W35,38
BOMBALI,situationreport,new,confirmed,2014-W35,NA
BOMBALI,patientdatabase,new,confirmed,2014-W35,25
BONTHE,situationreport,new,confirmed,2014-W35,NA
BONTHE,patientdatabase,new,confirmed,2014-W35,NA
KAILAHUN,situationreport,new,confirmed,2014-W35,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W35,24
KAMBIA,situationreport,new,confirmed,2014-W35,NA
KAMBIA,patientdatabase,new,confirmed,2014-W35,NA
KENEMA,situationreport,new,confirmed,2014-W35,NA
KENEMA,patientdatabase,new,confirmed,2014-W35,23
KOINADUGU,situationreport,new,confirmed,2014-W35,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W35,NA
KONO,situationreport,new,confirmed,2014-W35,NA
KONO,patientdatabase,new,confirmed,2014-W35,3
MOYAMBA,situationreport,new,confirmed,2014-W35,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W35,NA
PORT LOKO,situationreport,new,confirmed,2014-W35,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W35,23
PUJEHUN,situationreport,new,confirmed,2014-W35,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W35,NA
TONKOLILI,situationreport,new,confirmed,2014-W35,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W35,2
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W35,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W35,17
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W35,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W35,21
BO,situationreport,new,confirmed,2014-W36,NA
BO,patientdatabase,new,confirmed,2014-W36,10
BOMBALI,situationreport,new,confirmed,2014-W36,NA
BOMBALI,patientdatabase,new,confirmed,2014-W36,31
BONTHE,situationreport,new,confirmed,2014-W36,NA
BONTHE,patientdatabase,new,confirmed,2014-W36,NA
KAILAHUN,situationreport,new,confirmed,2014-W36,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W36,22
KAMBIA,situationreport,new,confirmed,2014-W36,NA
KAMBIA,patientdatabase,new,confirmed,2014-W36,NA
KENEMA,situationreport,new,confirmed,2014-W36,NA
KENEMA,patientdatabase,new,confirmed,2014-W36,28
KOINADUGU,situationreport,new,confirmed,2014-W36,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W36,NA
KONO,situationreport,new,confirmed,2014-W36,NA
KONO,patientdatabase,new,confirmed,2014-W36,8
MOYAMBA,situationreport,new,confirmed,2014-W36,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W36,13
PORT LOKO,situationreport,new,confirmed,2014-W36,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W36,29
PUJEHUN,situationreport,new,confirmed,2014-W36,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W36,3
TONKOLILI,situationreport,new,confirmed,2014-W36,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W36,8
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W36,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W36,23
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W36,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W36,13
BO,situationreport,new,confirmed,2014-W37,NA
BO,patientdatabase,new,confirmed,2014-W37,17
BOMBALI,situationreport,new,confirmed,2014-W37,NA
BOMBALI,patientdatabase,new,confirmed,2014-W37,42
BONTHE,situationreport,new,confirmed,2014-W37,NA
BONTHE,patientdatabase,new,confirmed,2014-W37,NA
KAILAHUN,situationreport,new,confirmed,2014-W37,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W37,12
KAMBIA,situationreport,new,confirmed,2014-W37,NA
KAMBIA,patientdatabase,new,confirmed,2014-W37,2
KENEMA,situationreport,new,confirmed,2014-W37,NA
KENEMA,patientdatabase,new,confirmed,2014-W37,22
KOINADUGU,situationreport,new,confirmed,2014-W37,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W37,NA
KONO,situationreport,new,confirmed,2014-W37,NA
KONO,patientdatabase,new,confirmed,2014-W37,5
MOYAMBA,situationreport,new,confirmed,2014-W37,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W37,3
PORT LOKO,situationreport,new,confirmed,2014-W37,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W37,50
PUJEHUN,situationreport,new,confirmed,2014-W37,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W37,NA
TONKOLILI,situationreport,new,confirmed,2014-W37,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W37,7
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W37,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W37,17
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W37,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W37,18
BO,situationreport,new,confirmed,2014-W38,1
BO,patientdatabase,new,confirmed,2014-W38,3
BOMBALI,situationreport,new,confirmed,2014-W38,35
BOMBALI,patientdatabase,new,confirmed,2014-W38,80
BONTHE,situationreport,new,confirmed,2014-W38,0
BONTHE,patientdatabase,new,confirmed,2014-W38,NA
KAILAHUN,situationreport,new,confirmed,2014-W38,23
KAILAHUN,patientdatabase,new,confirmed,2014-W38,7
KAMBIA,situationreport,new,confirmed,2014-W38,7
KAMBIA,patientdatabase,new,confirmed,2014-W38,7
KENEMA,situationreport,new,confirmed,2014-W38,8
KENEMA,patientdatabase,new,confirmed,2014-W38,6
KOINADUGU,situationreport,new,confirmed,2014-W38,0
KOINADUGU,patientdatabase,new,confirmed,2014-W38,NA
KONO,situationreport,new,confirmed,2014-W38,3
KONO,patientdatabase,new,confirmed,2014-W38,3
MOYAMBA,situationreport,new,confirmed,2014-W38,24
MOYAMBA,patientdatabase,new,confirmed,2014-W38,65
PORT LOKO,situationreport,new,confirmed,2014-W38,44
PORT LOKO,patientdatabase,new,confirmed,2014-W38,58
PUJEHUN,situationreport,new,confirmed,2014-W38,3
PUJEHUN,patientdatabase,new,confirmed,2014-W38,3
TONKOLILI,situationreport,new,confirmed,2014-W38,24
TONKOLILI,patientdatabase,new,confirmed,2014-W38,14
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W38,31
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W38,45
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W38,51
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W38,58
BO,situationreport,new,confirmed,2014-W39,20
BO,patientdatabase,new,confirmed,2014-W39,27
BOMBALI,situationreport,new,confirmed,2014-W39,79
BOMBALI,patientdatabase,new,confirmed,2014-W39,80
BONTHE,situationreport,new,confirmed,2014-W39,0
BONTHE,patientdatabase,new,confirmed,2014-W39,NA
KAILAHUN,situationreport,new,confirmed,2014-W39,0
KAILAHUN,patientdatabase,new,confirmed,2014-W39,6
KAMBIA,situationreport,new,confirmed,2014-W39,4
KAMBIA,patientdatabase,new,confirmed,2014-W39,8
KENEMA,situationreport,new,confirmed,2014-W39,10
KENEMA,patientdatabase,new,confirmed,2014-W39,10
KOINADUGU,situationreport,new,confirmed,2014-W39,0
KOINADUGU,patientdatabase,new,confirmed,2014-W39,NA
KONO,situationreport,new,confirmed,2014-W39,0
KONO,patientdatabase,new,confirmed,2014-W39,5
MOYAMBA,situationreport,new,confirmed,2014-W39,13
MOYAMBA,patientdatabase,new,confirmed,2014-W39,14
PORT LOKO,situationreport,new,confirmed,2014-W39,83
PORT LOKO,patientdatabase,new,confirmed,2014-W39,87
PUJEHUN,situationreport,new,confirmed,2014-W39,6
PUJEHUN,patientdatabase,new,confirmed,2014-W39,6
TONKOLILI,situationreport,new,confirmed,2014-W39,18
TONKOLILI,patientdatabase,new,confirmed,2014-W39,31
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W39,64
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W39,46
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W39,53
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W39,38
BO,situationreport,new,confirmed,2014-W40,16
BO,patientdatabase,new,confirmed,2014-W40,17
BOMBALI,situationreport,new,confirmed,2014-W40,52
BOMBALI,patientdatabase,new,confirmed,2014-W40,80
BONTHE,situationreport,new,confirmed,2014-W40,0
BONTHE,patientdatabase,new,confirmed,2014-W40,NA
KAILAHUN,situationreport,new,confirmed,2014-W40,3
KAILAHUN,patientdatabase,new,confirmed,2014-W40,4
KAMBIA,situationreport,new,confirmed,2014-W40,7
KAMBIA,patientdatabase,new,confirmed,2014-W40,4
KENEMA,situationreport,new,confirmed,2014-W40,5
KENEMA,patientdatabase,new,confirmed,2014-W40,7
KOINADUGU,situationreport,new,confirmed,2014-W40,0
KOINADUGU,patientdatabase,new,confirmed,2014-W40,2
KONO,situationreport,new,confirmed,2014-W40,7
KONO,patientdatabase,new,confirmed,2014-W40,8
MOYAMBA,situationreport,new,confirmed,2014-W40,13
MOYAMBA,patientdatabase,new,confirmed,2014-W40,10
PORT LOKO,situationreport,new,confirmed,2014-W40,53
PORT LOKO,patientdatabase,new,confirmed,2014-W40,37
PUJEHUN,situationreport,new,confirmed,2014-W40,5
PUJEHUN,patientdatabase,new,confirmed,2014-W40,3
TONKOLILI,situationreport,new,confirmed,2014-W40,26
TONKOLILI,patientdatabase,new,confirmed,2014-W40,78
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W40,52
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W40,65
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W40,76
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W40,61
BO,situationreport,new,confirmed,2014-W41,18
BO,patientdatabase,new,confirmed,2014-W41,15
BOMBALI,situationreport,new,confirmed,2014-W41,94
BOMBALI,patientdatabase,new,confirmed,2014-W41,58
BONTHE,situationreport,new,confirmed,2014-W41,0
BONTHE,patientdatabase,new,confirmed,2014-W41,NA
KAILAHUN,situationreport,new,confirmed,2014-W41,3
KAILAHUN,patientdatabase,new,confirmed,2014-W41,4
KAMBIA,situationreport,new,confirmed,2014-W41,4
KAMBIA,patientdatabase,new,confirmed,2014-W41,6
KENEMA,situationreport,new,confirmed,2014-W41,13
KENEMA,patientdatabase,new,confirmed,2014-W41,22
KOINADUGU,situationreport,new,confirmed,2014-W41,0
KOINADUGU,patientdatabase,new,confirmed,2014-W41,6
KONO,situationreport,new,confirmed,2014-W41,6
KONO,patientdatabase,new,confirmed,2014-W41,6
MOYAMBA,situationreport,new,confirmed,2014-W41,9
MOYAMBA,patientdatabase,new,confirmed,2014-W41,6
PORT LOKO,situationreport,new,confirmed,2014-W41,55
PORT LOKO,patientdatabase,new,confirmed,2014-W41,70
PUJEHUN,situationreport,new,confirmed,2014-W41,0
PUJEHUN,patientdatabase,new,confirmed,2014-W41,NA
TONKOLILI,situationreport,new,confirmed,2014-W41,27
TONKOLILI,patientdatabase,new,confirmed,2014-W41,29
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W41,65
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W41,47
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W41,77
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W41,71
BO,situationreport,new,confirmed,2014-W42,21
BO,patientdatabase,new,confirmed,2014-W42,28
BOMBALI,situationreport,new,confirmed,2014-W42,72
BOMBALI,patientdatabase,new,confirmed,2014-W42,61
BONTHE,situationreport,new,confirmed,2014-W42,1
BONTHE,patientdatabase,new,confirmed,2014-W42,NA
KAILAHUN,situationreport,new,confirmed,2014-W42,11
KAILAHUN,patientdatabase,new,confirmed,2014-W42,19
KAMBIA,situationreport,new,confirmed,2014-W42,2
KAMBIA,patientdatabase,new,confirmed,2014-W42,3
KENEMA,situationreport,new,confirmed,2014-W42,26
KENEMA,patientdatabase,new,confirmed,2014-W42,18
KOINADUGU,situationreport,new,confirmed,2014-W42,2
KOINADUGU,patientdatabase,new,confirmed,2014-W42,11
KONO,situationreport,new,confirmed,2014-W42,3
KONO,patientdatabase,new,confirmed,2014-W42,3
MOYAMBA,situationreport,new,confirmed,2014-W42,10
MOYAMBA,patientdatabase,new,confirmed,2014-W42,8
PORT LOKO,situationreport,new,confirmed,2014-W42,46
PORT LOKO,patientdatabase,new,confirmed,2014-W42,57
PUJEHUN,situationreport,new,confirmed,2014-W42,1
PUJEHUN,patientdatabase,new,confirmed,2014-W42,1
TONKOLILI,situationreport,new,confirmed,2014-W42,21
TONKOLILI,patientdatabase,new,confirmed,2014-W42,51
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W42,72
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W42,94
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W42,98
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W42,65
BO,situationreport,new,confirmed,2014-W43,14
BO,patientdatabase,new,confirmed,2014-W43,13
BOMBALI,situationreport,new,confirmed,2014-W43,56
BOMBALI,patientdatabase,new,confirmed,2014-W43,75
BONTHE,situationreport,new,confirmed,2014-W43,0
BONTHE,patientdatabase,new,confirmed,2014-W43,NA
KAILAHUN,situationreport,new,confirmed,2014-W43,6
KAILAHUN,patientdatabase,new,confirmed,2014-W43,3
KAMBIA,situationreport,new,confirmed,2014-W43,4
KAMBIA,patientdatabase,new,confirmed,2014-W43,3
KENEMA,situationreport,new,confirmed,2014-W43,13
KENEMA,patientdatabase,new,confirmed,2014-W43,7
KOINADUGU,situationreport,new,confirmed,2014-W43,11
KOINADUGU,patientdatabase,new,confirmed,2014-W43,20
KONO,situationreport,new,confirmed,2014-W43,4
KONO,patientdatabase,new,confirmed,2014-W43,5
MOYAMBA,situationreport,new,confirmed,2014-W43,8
MOYAMBA,patientdatabase,new,confirmed,2014-W43,7
PORT LOKO,situationreport,new,confirmed,2014-W43,53
PORT LOKO,patientdatabase,new,confirmed,2014-W43,44
PUJEHUN,situationreport,new,confirmed,2014-W43,1
PUJEHUN,patientdatabase,new,confirmed,2014-W43,1
TONKOLILI,situationreport,new,confirmed,2014-W43,37
TONKOLILI,patientdatabase,new,confirmed,2014-W43,44
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W43,102
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W43,77
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W43,90
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W43,73
BO,situationreport,new,confirmed,2014-W44,15
BO,patientdatabase,new,confirmed,2014-W44,13
BOMBALI,situationreport,new,confirmed,2014-W44,90
BOMBALI,patientdatabase,new,confirmed,2014-W44,68
BONTHE,situationreport,new,confirmed,2014-W44,0
BONTHE,patientdatabase,new,confirmed,2014-W44,NA
KAILAHUN,situationreport,new,confirmed,2014-W44,4
KAILAHUN,patientdatabase,new,confirmed,2014-W44,3
KAMBIA,situationreport,new,confirmed,2014-W44,16
KAMBIA,patientdatabase,new,confirmed,2014-W44,17
KENEMA,situationreport,new,confirmed,2014-W44,10
KENEMA,patientdatabase,new,confirmed,2014-W44,11
KOINADUGU,situationreport,new,confirmed,2014-W44,10
KOINADUGU,patientdatabase,new,confirmed,2014-W44,31
KONO,situationreport,new,confirmed,2014-W44,1
KONO,patientdatabase,new,confirmed,2014-W44,2
MOYAMBA,situationreport,new,confirmed,2014-W44,3
MOYAMBA,patientdatabase,new,confirmed,2014-W44,6
PORT LOKO,situationreport,new,confirmed,2014-W44,64
PORT LOKO,patientdatabase,new,confirmed,2014-W44,55
PUJEHUN,situationreport,new,confirmed,2014-W44,2
PUJEHUN,patientdatabase,new,confirmed,2014-W44,1
TONKOLILI,situationreport,new,confirmed,2014-W44,30
TONKOLILI,patientdatabase,new,confirmed,2014-W44,25
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W44,75
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W44,85
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W44,115
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W44,88
BO,situationreport,new,confirmed,2014-W45,12
BO,patientdatabase,new,confirmed,2014-W45,11
BOMBALI,situationreport,new,confirmed,2014-W45,69
BOMBALI,patientdatabase,new,confirmed,2014-W45,60
BONTHE,situationreport,new,confirmed,2014-W45,0
BONTHE,patientdatabase,new,confirmed,2014-W45,NA
KAILAHUN,situationreport,new,confirmed,2014-W45,3
KAILAHUN,patientdatabase,new,confirmed,2014-W45,3
KAMBIA,situationreport,new,confirmed,2014-W45,6
KAMBIA,patientdatabase,new,confirmed,2014-W45,6
KENEMA,situationreport,new,confirmed,2014-W45,0
KENEMA,patientdatabase,new,confirmed,2014-W45,2
KOINADUGU,situationreport,new,confirmed,2014-W45,25
KOINADUGU,patientdatabase,new,confirmed,2014-W45,33
KONO,situationreport,new,confirmed,2014-W45,7
KONO,patientdatabase,new,confirmed,2014-W45,6
MOYAMBA,situationreport,new,confirmed,2014-W45,41
MOYAMBA,patientdatabase,new,confirmed,2014-W45,39
PORT LOKO,situationreport,new,confirmed,2014-W45,56
PORT LOKO,patientdatabase,new,confirmed,2014-W45,69
PUJEHUN,situationreport,new,confirmed,2014-W45,0
PUJEHUN,patientdatabase,new,confirmed,2014-W45,NA
TONKOLILI,situationreport,new,confirmed,2014-W45,56
TONKOLILI,patientdatabase,new,confirmed,2014-W45,57
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W45,69
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W45,54
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W45,77
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W45,100
BO,situationreport,new,confirmed,2014-W46,33
BO,patientdatabase,new,confirmed,2014-W46,11
BOMBALI,situationreport,new,confirmed,2014-W46,52
BOMBALI,patientdatabase,new,confirmed,2014-W46,43
BONTHE,situationreport,new,confirmed,2014-W46,1
BONTHE,patientdatabase,new,confirmed,2014-W46,NA
KAILAHUN,situationreport,new,confirmed,2014-W46,1
KAILAHUN,patientdatabase,new,confirmed,2014-W46,1
KAMBIA,situationreport,new,confirmed,2014-W46,5
KAMBIA,patientdatabase,new,confirmed,2014-W46,5
KENEMA,situationreport,new,confirmed,2014-W46,0
KENEMA,patientdatabase,new,confirmed,2014-W46,2
KOINADUGU,situationreport,new,confirmed,2014-W46,25
KOINADUGU,patientdatabase,new,confirmed,2014-W46,17
KONO,situationreport,new,confirmed,2014-W46,12
KONO,patientdatabase,new,confirmed,2014-W46,29
MOYAMBA,situationreport,new,confirmed,2014-W46,10
MOYAMBA,patientdatabase,new,confirmed,2014-W46,13
PORT LOKO,situationreport,new,confirmed,2014-W46,95
PORT LOKO,patientdatabase,new,confirmed,2014-W46,75
PUJEHUN,situationreport,new,confirmed,2014-W46,0
PUJEHUN,patientdatabase,new,confirmed,2014-W46,NA
TONKOLILI,situationreport,new,confirmed,2014-W46,29
TONKOLILI,patientdatabase,new,confirmed,2014-W46,29
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W46,102
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W46,6
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W46,168
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W46,9
BO,situationreport,new,confirmed,2014-W47,14
BO,patientdatabase,new,confirmed,2014-W47,15
BOMBALI,situationreport,new,confirmed,2014-W47,54
BOMBALI,patientdatabase,new,confirmed,2014-W47,58
BONTHE,situationreport,new,confirmed,2014-W47,0
BONTHE,patientdatabase,new,confirmed,2014-W47,NA
KAILAHUN,situationreport,new,confirmed,2014-W47,2
KAILAHUN,patientdatabase,new,confirmed,2014-W47,3
KAMBIA,situationreport,new,confirmed,2014-W47,5
KAMBIA,patientdatabase,new,confirmed,2014-W47,2
KENEMA,situationreport,new,confirmed,2014-W47,1
KENEMA,patientdatabase,new,confirmed,2014-W47,1
KOINADUGU,situationreport,new,confirmed,2014-W47,5
KOINADUGU,patientdatabase,new,confirmed,2014-W47,2
KONO,situationreport,new,confirmed,2014-W47,16
KONO,patientdatabase,new,confirmed,2014-W47,8
MOYAMBA,situationreport,new,confirmed,2014-W47,10
MOYAMBA,patientdatabase,new,confirmed,2014-W47,5
PORT LOKO,situationreport,new,confirmed,2014-W47,72
PORT LOKO,patientdatabase,new,confirmed,2014-W47,44
PUJEHUN,situationreport,new,confirmed,2014-W47,2
PUJEHUN,patientdatabase,new,confirmed,2014-W47,NA
TONKOLILI,situationreport,new,confirmed,2014-W47,31
TONKOLILI,patientdatabase,new,confirmed,2014-W47,27
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W47,55
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W47,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W47,118
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W47,NA
BO,situationreport,new,confirmed,2014-W48,23
BO,patientdatabase,new,confirmed,2014-W48,3
BOMBALI,situationreport,new,confirmed,2014-W48,66
BOMBALI,patientdatabase,new,confirmed,2014-W48,48
BONTHE,situationreport,new,confirmed,2014-W48,0
BONTHE,patientdatabase,new,confirmed,2014-W48,NA
KAILAHUN,situationreport,new,confirmed,2014-W48,1
KAILAHUN,patientdatabase,new,confirmed,2014-W48,1
KAMBIA,situationreport,new,confirmed,2014-W48,14
KAMBIA,patientdatabase,new,confirmed,2014-W48,NA
KENEMA,situationreport,new,confirmed,2014-W48,0
KENEMA,patientdatabase,new,confirmed,2014-W48,1
KOINADUGU,situationreport,new,confirmed,2014-W48,6
KOINADUGU,patientdatabase,new,confirmed,2014-W48,4
KONO,situationreport,new,confirmed,2014-W48,15
KONO,patientdatabase,new,confirmed,2014-W48,19
MOYAMBA,situationreport,new,confirmed,2014-W48,3
MOYAMBA,patientdatabase,new,confirmed,2014-W48,NA
PORT LOKO,situationreport,new,confirmed,2014-W48,94
PORT LOKO,patientdatabase,new,confirmed,2014-W48,6
PUJEHUN,situationreport,new,confirmed,2014-W48,1
PUJEHUN,patientdatabase,new,confirmed,2014-W48,NA
TONKOLILI,situationreport,new,confirmed,2014-W48,40
TONKOLILI,patientdatabase,new,confirmed,2014-W48,9
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W48,72
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W48,2
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W48,202
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W48,3
BO,situationreport,new,confirmed,2014-W49,14
BO,patientdatabase,new,confirmed,2014-W49,NA
BOMBALI,situationreport,new,confirmed,2014-W49,57
BOMBALI,patientdatabase,new,confirmed,2014-W49,NA
BONTHE,situationreport,new,confirmed,2014-W49,1
BONTHE,patientdatabase,new,confirmed,2014-W49,NA
KAILAHUN,situationreport,new,confirmed,2014-W49,0
KAILAHUN,patientdatabase,new,confirmed,2014-W49,NA
KAMBIA,situationreport,new,confirmed,2014-W49,10
KAMBIA,patientdatabase,new,confirmed,2014-W49,NA
KENEMA,situationreport,new,confirmed,2014-W49,0
KENEMA,patientdatabase,new,confirmed,2014-W49,NA
KOINADUGU,situationreport,new,confirmed,2014-W49,2
KOINADUGU,patientdatabase,new,confirmed,2014-W49,NA
KONO,situationreport,new,confirmed,2014-W49,24
KONO,patientdatabase,new,confirmed,2014-W49,1
MOYAMBA,situationreport,new,confirmed,2014-W49,10
MOYAMBA,patientdatabase,new,confirmed,2014-W49,NA
PORT LOKO,situationreport,new,confirmed,2014-W49,76
PORT LOKO,patientdatabase,new,confirmed,2014-W49,NA
PUJEHUN,situationreport,new,confirmed,2014-W49,0
PUJEHUN,patientdatabase,new,confirmed,2014-W49,NA
TONKOLILI,situationreport,new,confirmed,2014-W49,13
TONKOLILI,patientdatabase,new,confirmed,2014-W49,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W49,57
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W49,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W49,133
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W49,NA
