location,data_source,type,case,week_of_year,new_cases
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,36
KAMBIA,situationreport,new,confirmed,2014-W30,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,NA
KENEMA,situationreport,new,confirmed,2014-W30,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,46
KOINADUGU,situationreport,new,confirmed,2014-W30,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,NA
KONO,situationreport,new,confirmed,2014-W30,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,NA
MOYAMBA,situationreport,new,confirmed,2014-W30,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,2
PORT LOKO,situationreport,new,confirmed,2014-W30,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,1
PUJEHUN,situationreport,new,confirmed,2014-W30,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,NA
TONKOLILI,situationreport,new,confirmed,2014-W30,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W30,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W30,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W30,1
BO,situationreport,new,confirmed,2014-W31,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,10
BOMBALI,situationreport,new,confirmed,2014-W31,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,1
BONTHE,situationreport,new,confirmed,2014-W31,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,NA
KAILAHUN,situationreport,new,confirmed,2014-W31,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,76
KAMBIA,situationreport,new,confirmed,2014-W31,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,NA
KENEMA,situationreport,new,confirmed,2014-W31,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,43
KOINADUGU,situationreport,new,confirmed,2014-W31,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,NA
KONO,situationreport,new,confirmed,2014-W31,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,2
MOYAMBA,situationreport,new,confirmed,2014-W31,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,5
PORT LOKO,situationreport,new,confirmed,2014-W31,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,7
PUJEHUN,situationreport,new,confirmed,2014-W31,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,2
TONKOLILI,situationreport,new,confirmed,2014-W31,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W31,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,NA
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W31,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W31,NA
BO,situationreport,new,confirmed,2014-W32,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,15
BOMBALI,situationreport,new,confirmed,2014-W32,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,2
BONTHE,situationreport,new,confirmed,2014-W32,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,NA
KAILAHUN,situationreport,new,confirmed,2014-W32,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,48
KAMBIA,situationreport,new,confirmed,2014-W32,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,NA
KENEMA,situationreport,new,confirmed,2014-W32,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,45
KOINADUGU,situationreport,new,confirmed,2014-W32,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,1
KONO,situationreport,new,confirmed,2014-W32,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,NA
MOYAMBA,situationreport,new,confirmed,2014-W32,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,6
PORT LOKO,situationreport,new,confirmed,2014-W32,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,17
PUJEHUN,situationreport,new,confirmed,2014-W32,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,1
TONKOLILI,situationreport,new,confirmed,2014-W32,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,2
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W32,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,1
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W32,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W32,1
BO,situationreport,new,confirmed,2014-W33,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,9
BOMBALI,situationreport,new,confirmed,2014-W33,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,5
BONTHE,situationreport,new,confirmed,2014-W33,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,NA
KAILAHUN,situationreport,new,confirmed,2014-W33,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,26
KAMBIA,situationreport,new,confirmed,2014-W33,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,NA
KENEMA,situationreport,new,confirmed,2014-W33,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,52
KOINADUGU,situationreport,new,confirmed,2014-W33,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,NA
KONO,situationreport,new,confirmed,2014-W33,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,NA
MOYAMBA,situationreport,new,confirmed,2014-W33,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,5
PORT LOKO,situationreport,new,confirmed,2014-W33,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,18
PUJEHUN,situationreport,new,confirmed,2014-W33,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,NA
TONKOLILI,situationreport,new,confirmed,2014-W33,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,NA
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W33,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,2
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W33,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W33,1
BO,situationreport,new,confirmed,2014-W34,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,24
BOMBALI,situationreport,new,confirmed,2014-W34,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,17
BONTHE,situationreport,new,confirmed,2014-W34,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,NA
KAILAHUN,situationreport,new,confirmed,2014-W34,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,19
KAMBIA,situationreport,new,confirmed,2014-W34,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,NA
KENEMA,situationreport,new,confirmed,2014-W34,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,46
KOINADUGU,situationreport,new,confirmed,2014-W34,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,NA
KONO,situationreport,new,confirmed,2014-W34,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,NA
MOYAMBA,situationreport,new,confirmed,2014-W34,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,3
PORT LOKO,situationreport,new,confirmed,2014-W34,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,23
PUJEHUN,situationreport,new,confirmed,2014-W34,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,4
TONKOLILI,situationreport,new,confirmed,2014-W34,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,6
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W34,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,14
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W34,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W34,8
BO,situationreport,new,confirmed,2014-W35,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,52
BOMBALI,situationreport,new,confirmed,2014-W35,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,32
BONTHE,situationreport,new,confirmed,2014-W35,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,NA
KAILAHUN,situationreport,new,confirmed,2014-W35,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,24
KAMBIA,situationreport,new,confirmed,2014-W35,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,NA
KENEMA,situationreport,new,confirmed,2014-W35,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,23
KOINADUGU,situationreport,new,confirmed,2014-W35,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,NA
KONO,situationreport,new,confirmed,2014-W35,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,3
MOYAMBA,situationreport,new,confirmed,2014-W35,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,1
PORT LOKO,situationreport,new,confirmed,2014-W35,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,32
PUJEHUN,situationreport,new,confirmed,2014-W35,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,NA
TONKOLILI,situationreport,new,confirmed,2014-W35,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,8
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W35,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,14
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W35,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W35,21
BO,situationreport,new,confirmed,2014-W36,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,17
BOMBALI,situationreport,new,confirmed,2014-W36,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,30
BONTHE,situationreport,new,confirmed,2014-W36,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,NA
KAILAHUN,situationreport,new,confirmed,2014-W36,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,23
KAMBIA,situationreport,new,confirmed,2014-W36,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,NA
KENEMA,situationreport,new,confirmed,2014-W36,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,28
KOINADUGU,situationreport,new,confirmed,2014-W36,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,NA
KONO,situationreport,new,confirmed,2014-W36,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,8
MOYAMBA,situationreport,new,confirmed,2014-W36,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,13
PORT LOKO,situationreport,new,confirmed,2014-W36,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,40
PUJEHUN,situationreport,new,confirmed,2014-W36,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,3
TONKOLILI,situationreport,new,confirmed,2014-W36,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,15
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W36,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,16
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W36,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W36,13
BO,situationreport,new,confirmed,2014-W37,NA
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,19
BOMBALI,situationreport,new,confirmed,2014-W37,NA
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,46
BONTHE,situationreport,new,confirmed,2014-W37,NA
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,NA
KAILAHUN,situationreport,new,confirmed,2014-W37,NA
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,12
KAMBIA,situationreport,new,confirmed,2014-W37,NA
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,2
KENEMA,situationreport,new,confirmed,2014-W37,NA
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,22
KOINADUGU,situationreport,new,confirmed,2014-W37,NA
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,NA
KONO,situationreport,new,confirmed,2014-W37,NA
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,5
MOYAMBA,situationreport,new,confirmed,2014-W37,NA
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,2
PORT LOKO,situationreport,new,confirmed,2014-W37,NA
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,55
PUJEHUN,situationreport,new,confirmed,2014-W37,NA
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,NA
TONKOLILI,situationreport,new,confirmed,2014-W37,NA
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,12
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W37,NA
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,10
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W37,NA
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W37,18
BO,situationreport,new,confirmed,2014-W38,1
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,7
BOMBALI,situationreport,new,confirmed,2014-W38,35
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,88
BONTHE,situationreport,new,confirmed,2014-W38,0
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,NA
KAILAHUN,situationreport,new,confirmed,2014-W38,23
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,9
KAMBIA,situationreport,new,confirmed,2014-W38,7
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,5
KENEMA,situationreport,new,confirmed,2014-W38,8
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,7
KOINADUGU,situationreport,new,confirmed,2014-W38,0
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,NA
KONO,situationreport,new,confirmed,2014-W38,3
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,3
MOYAMBA,situationreport,new,confirmed,2014-W38,24
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,67
PORT LOKO,situationreport,new,confirmed,2014-W38,44
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,68
PUJEHUN,situationreport,new,confirmed,2014-W38,3
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,3
TONKOLILI,situationreport,new,confirmed,2014-W38,24
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,34
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W38,31
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,40
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W38,51
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W38,51
BO,situationreport,new,confirmed,2014-W39,20
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,29
BOMBALI,situationreport,new,confirmed,2014-W39,79
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,93
BONTHE,situationreport,new,confirmed,2014-W39,0
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,NA
KAILAHUN,situationreport,new,confirmed,2014-W39,0
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,8
KAMBIA,situationreport,new,confirmed,2014-W39,4
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,10
KENEMA,situationreport,new,confirmed,2014-W39,10
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,12
KOINADUGU,situationreport,new,confirmed,2014-W39,0
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,NA
KONO,situationreport,new,confirmed,2014-W39,0
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,6
MOYAMBA,situationreport,new,confirmed,2014-W39,13
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,16
PORT LOKO,situationreport,new,confirmed,2014-W39,83
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,90
PUJEHUN,situationreport,new,confirmed,2014-W39,6
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,6
TONKOLILI,situationreport,new,confirmed,2014-W39,18
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,35
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W39,64
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,48
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W39,53
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W39,42
BO,situationreport,new,confirmed,2014-W40,16
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,22
BOMBALI,situationreport,new,confirmed,2014-W40,52
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,85
BONTHE,situationreport,new,confirmed,2014-W40,0
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,NA
KAILAHUN,situationreport,new,confirmed,2014-W40,3
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,4
KAMBIA,situationreport,new,confirmed,2014-W40,7
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,5
KENEMA,situationreport,new,confirmed,2014-W40,5
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,7
KOINADUGU,situationreport,new,confirmed,2014-W40,0
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,1
KONO,situationreport,new,confirmed,2014-W40,7
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,20
MOYAMBA,situationreport,new,confirmed,2014-W40,13
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,8
PORT LOKO,situationreport,new,confirmed,2014-W40,53
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,50
PUJEHUN,situationreport,new,confirmed,2014-W40,5
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,8
TONKOLILI,situationreport,new,confirmed,2014-W40,26
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,94
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W40,52
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,50
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W40,76
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W40,55
BO,situationreport,new,confirmed,2014-W41,18
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,21
BOMBALI,situationreport,new,confirmed,2014-W41,94
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,67
BONTHE,situationreport,new,confirmed,2014-W41,0
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,NA
KAILAHUN,situationreport,new,confirmed,2014-W41,3
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,5
KAMBIA,situationreport,new,confirmed,2014-W41,4
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,8
KENEMA,situationreport,new,confirmed,2014-W41,13
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,22
KOINADUGU,situationreport,new,confirmed,2014-W41,0
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,8
KONO,situationreport,new,confirmed,2014-W41,6
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,17
MOYAMBA,situationreport,new,confirmed,2014-W41,9
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,4
PORT LOKO,situationreport,new,confirmed,2014-W41,55
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,100
PUJEHUN,situationreport,new,confirmed,2014-W41,0
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,1
TONKOLILI,situationreport,new,confirmed,2014-W41,27
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,52
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W41,65
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,60
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W41,77
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W41,77
BO,situationreport,new,confirmed,2014-W42,21
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,34
BOMBALI,situationreport,new,confirmed,2014-W42,72
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,66
BONTHE,situationreport,new,confirmed,2014-W42,1
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,1
KAILAHUN,situationreport,new,confirmed,2014-W42,11
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,31
KAMBIA,situationreport,new,confirmed,2014-W42,2
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,3
KENEMA,situationreport,new,confirmed,2014-W42,26
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,18
KOINADUGU,situationreport,new,confirmed,2014-W42,2
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,12
KONO,situationreport,new,confirmed,2014-W42,3
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,12
MOYAMBA,situationreport,new,confirmed,2014-W42,10
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,8
PORT LOKO,situationreport,new,confirmed,2014-W42,46
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,99
PUJEHUN,situationreport,new,confirmed,2014-W42,1
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,4
TONKOLILI,situationreport,new,confirmed,2014-W42,21
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,62
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W42,72
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,98
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W42,98
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W42,68
BO,situationreport,new,confirmed,2014-W43,14
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,17
BOMBALI,situationreport,new,confirmed,2014-W43,56
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,76
BONTHE,situationreport,new,confirmed,2014-W43,0
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,NA
KAILAHUN,situationreport,new,confirmed,2014-W43,6
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,10
KAMBIA,situationreport,new,confirmed,2014-W43,4
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,5
KENEMA,situationreport,new,confirmed,2014-W43,13
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,7
KOINADUGU,situationreport,new,confirmed,2014-W43,11
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,25
KONO,situationreport,new,confirmed,2014-W43,4
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,4
MOYAMBA,situationreport,new,confirmed,2014-W43,8
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,2
PORT LOKO,situationreport,new,confirmed,2014-W43,53
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,132
PUJEHUN,situationreport,new,confirmed,2014-W43,1
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,4
TONKOLILI,situationreport,new,confirmed,2014-W43,37
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,46
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W43,102
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,87
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W43,90
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W43,79
BO,situationreport,new,confirmed,2014-W44,15
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,20
BOMBALI,situationreport,new,confirmed,2014-W44,90
BOMBALI,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,69
BONTHE,situationreport,new,confirmed,2014-W44,0
BONTHE,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,NA
KAILAHUN,situationreport,new,confirmed,2014-W44,4
KAILAHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,7
KAMBIA,situationreport,new,confirmed,2014-W44,16
KAMBIA,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,17
KENEMA,situationreport,new,confirmed,2014-W44,10
KENEMA,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,10
KOINADUGU,situationreport,new,confirmed,2014-W44,10
KOINADUGU,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,39
KONO,situationreport,new,confirmed,2014-W44,1
KONO,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,1
MOYAMBA,situationreport,new,confirmed,2014-W44,3
MOYAMBA,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,NA
PORT LOKO,situationreport,new,confirmed,2014-W44,64
PORT LOKO,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,152
PUJEHUN,situationreport,new,confirmed,2014-W44,2
PUJEHUN,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,1
TONKOLILI,situationreport,new,confirmed,2014-W44,30
TONKOLILI,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,27
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W44,75
WESTERN AREA RURAL,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,99
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W44,115
WESTERN AREA URBAN,patientdatabase,new,confirmedandprobablecasetotal,2014-W44,110
BO,situationreport,new,confirmed,2014-W45,12
BO,patientdatabase,new,confirmedandprobablecasetotal,2014-W45,32
BOMBALI,situationreport,new,confirmed,2014-W45,69
