location,data_source,type,case,week_of_year,new_cases
KENEMA,situationreport,new,probable,2014-W52,0
KENEMA,patientdatabase,new,confirmed,2014-W52,0
KENEMA,patientdatabase,new,probable,2014-W52,0
KOINADUGU,situationreport,new,confirmed,2014-W52,7
KOINADUGU,situationreport,new,probable,2014-W52,0
KOINADUGU,patientdatabase,new,confirmed,2014-W52,9
KOINADUGU,patientdatabase,new,probable,2014-W52,0
KONO,situationreport,new,confirmed,2014-W52,39
KONO,situationreport,new,probable,2014-W52,0
KONO,patientdatabase,new,confirmed,2014-W52,93
KONO,patientdatabase,new,probable,2014-W52,9
MOYAMBA,situationreport,new,confirmed,2014-W52,5
MOYAMBA,situationreport,new,probable,2014-W52,0
MOYAMBA,patientdatabase,new,confirmed,2014-W52,1
MOYAMBA,patientdatabase,new,probable,2014-W52,0
PORT LOKO,situationreport,new,confirmed,2014-W52,69
PORT LOKO,situationreport,new,probable,2014-W52,0
PORT LOKO,patientdatabase,new,confirmed,2014-W52,55
PORT LOKO,patientdatabase,new,probable,2014-W52,25
PUJEHUN,situationreport,new,confirmed,2014-W52,0
PUJEHUN,situationreport,new,probable,2014-W52,0
PUJEHUN,patientdatabase,new,confirmed,2014-W52,1
PUJEHUN,patientdatabase,new,probable,2014-W52,0
TONKOLILI,situationreport,new,confirmed,2014-W52,13
TONKOLILI,situationreport,new,probable,2014-W52,0
TONKOLILI,patientdatabase,new,confirmed,2014-W52,18
TONKOLILI,patientdatabase,new,probable,2014-W52,4
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W52,22
WESTERN AREA RURAL,situationreport,new,probable,2014-W52,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W52,36
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W52,12
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W52,149
WESTERN AREA URBAN,situationreport,new,probable,2014-W52,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W52,179
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W52,37
BO,situationreport,new,confirmed,2015-W01,3
BO,situationreport,new,probable,2015-W01,0
BO,patientdatabase,new,confirmed,2015-W01,4
BO,patientdatabase,new,probable,2015-W01,5
BOMBALI,situationreport,new,confirmed,2015-W01,3
BOMBALI,situationreport,new,probable,2015-W01,0
BOMBALI,patientdatabase,new,confirmed,2015-W01,11
BOMBALI,patientdatabase,new,probable,2015-W01,0
BONTHE,situationreport,new,confirmed,2015-W01,0
BONTHE,situationreport,new,probable,2015-W01,0
BONTHE,patientdatabase,new,confirmed,2015-W01,0
BONTHE,patientdatabase,new,probable,2015-W01,0
KAILAHUN,situationreport,new,confirmed,2015-W01,0
KAILAHUN,situationreport,new,probable,2015-W01,0
KAILAHUN,patientdatabase,new,confirmed,2015-W01,0
KAILAHUN,patientdatabase,new,probable,2015-W01,0
KAMBIA,situationreport,new,confirmed,2015-W01,6
KAMBIA,situationreport,new,probable,2015-W01,0
KAMBIA,patientdatabase,new,confirmed,2015-W01,9
KAMBIA,patientdatabase,new,probable,2015-W01,2
KENEMA,situationreport,new,confirmed,2015-W01,1
KENEMA,situationreport,new,probable,2015-W01,0
KENEMA,patientdatabase,new,confirmed,2015-W01,0
KENEMA,patientdatabase,new,probable,2015-W01,0
KOINADUGU,situationreport,new,confirmed,2015-W01,5
KOINADUGU,situationreport,new,probable,2015-W01,0
KOINADUGU,patientdatabase,new,confirmed,2015-W01,2
KOINADUGU,patientdatabase,new,probable,2015-W01,1
KONO,situationreport,new,confirmed,2015-W01,32
KONO,situationreport,new,probable,2015-W01,0
KONO,patientdatabase,new,confirmed,2015-W01,47
KONO,patientdatabase,new,probable,2015-W01,17
MOYAMBA,situationreport,new,confirmed,2015-W01,11
MOYAMBA,situationreport,new,probable,2015-W01,0
MOYAMBA,patientdatabase,new,confirmed,2015-W01,13
MOYAMBA,patientdatabase,new,probable,2015-W01,1
PORT LOKO,situationreport,new,confirmed,2015-W01,41
PORT LOKO,situationreport,new,probable,2015-W01,0
PORT LOKO,patientdatabase,new,confirmed,2015-W01,55
PORT LOKO,patientdatabase,new,probable,2015-W01,1
PUJEHUN,situationreport,new,confirmed,2015-W01,0
PUJEHUN,situationreport,new,probable,2015-W01,0
PUJEHUN,patientdatabase,new,confirmed,2015-W01,0
PUJEHUN,patientdatabase,new,probable,2015-W01,0
TONKOLILI,situationreport,new,confirmed,2015-W01,3
TONKOLILI,situationreport,new,probable,2015-W01,0
TONKOLILI,patientdatabase,new,confirmed,2015-W01,4
TONKOLILI,patientdatabase,new,probable,2015-W01,1
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W01,50
WESTERN AREA RURAL,situationreport,new,probable,2015-W01,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W01,66
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W01,11
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W01,93
WESTERN AREA URBAN,situationreport,new,probable,2015-W01,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W01,125
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W01,20
BO,situationreport,new,confirmed,2015-W02,4
BO,situationreport,new,probable,2015-W02,0
BO,patientdatabase,new,confirmed,2015-W02,6
BO,patientdatabase,new,probable,2015-W02,1
BOMBALI,situationreport,new,confirmed,2015-W02,4
BOMBALI,situationreport,new,probable,2015-W02,0
BOMBALI,patientdatabase,new,confirmed,2015-W02,14
BOMBALI,patientdatabase,new,probable,2015-W02,1
BONTHE,situationreport,new,confirmed,2015-W02,0
BONTHE,situationreport,new,probable,2015-W02,0
BONTHE,patientdatabase,new,confirmed,2015-W02,0
BONTHE,patientdatabase,new,probable,2015-W02,0
KAILAHUN,situationreport,new,confirmed,2015-W02,0
KAILAHUN,situationreport,new,probable,2015-W02,0
KAILAHUN,patientdatabase,new,confirmed,2015-W02,0
KAILAHUN,patientdatabase,new,probable,2015-W02,0
KAMBIA,situationreport,new,confirmed,2015-W02,17
KAMBIA,situationreport,new,probable,2015-W02,0
KAMBIA,patientdatabase,new,confirmed,2015-W02,21
KAMBIA,patientdatabase,new,probable,2015-W02,2
KENEMA,situationreport,new,confirmed,2015-W02,0
KENEMA,situationreport,new,probable,2015-W02,0
KENEMA,patientdatabase,new,confirmed,2015-W02,0
KENEMA,patientdatabase,new,probable,2015-W02,0
KOINADUGU,situationreport,new,confirmed,2015-W02,1
KOINADUGU,situationreport,new,probable,2015-W02,0
KOINADUGU,patientdatabase,new,confirmed,2015-W02,0
KOINADUGU,patientdatabase,new,probable,2015-W02,0
KONO,situationreport,new,confirmed,2015-W02,14
KONO,situationreport,new,probable,2015-W02,0
KONO,patientdatabase,new,confirmed,2015-W02,36
KONO,patientdatabase,new,probable,2015-W02,3
MOYAMBA,situationreport,new,confirmed,2015-W02,4
MOYAMBA,situationreport,new,probable,2015-W02,0
MOYAMBA,patientdatabase,new,confirmed,2015-W02,4
MOYAMBA,patientdatabase,new,probable,2015-W02,0
PORT LOKO,situationreport,new,confirmed,2015-W02,41
PORT LOKO,situationreport,new,probable,2015-W02,0
PORT LOKO,patientdatabase,new,confirmed,2015-W02,36
PORT LOKO,patientdatabase,new,probable,2015-W02,11
PUJEHUN,situationreport,new,confirmed,2015-W02,0
PUJEHUN,situationreport,new,probable,2015-W02,0
PUJEHUN,patientdatabase,new,confirmed,2015-W02,0
PUJEHUN,patientdatabase,new,probable,2015-W02,0
TONKOLILI,situationreport,new,confirmed,2015-W02,9
TONKOLILI,situationreport,new,probable,2015-W02,0
TONKOLILI,patientdatabase,new,confirmed,2015-W02,14
TONKOLILI,patientdatabase,new,probable,2015-W02,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W02,31
WESTERN AREA RURAL,situationreport,new,probable,2015-W02,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W02,48
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W02,6
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W02,59
WESTERN AREA URBAN,situationreport,new,probable,2015-W02,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W02,105
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W02,24
BO,situationreport,new,confirmed,2015-W03,2
BO,situationreport,new,probable,2015-W03,0
BO,patientdatabase,new,confirmed,2015-W03,2
BO,patientdatabase,new,probable,2015-W03,4
BOMBALI,situationreport,new,confirmed,2015-W03,8
BOMBALI,situationreport,new,probable,2015-W03,0
BOMBALI,patientdatabase,new,confirmed,2015-W03,6
BOMBALI,patientdatabase,new,probable,2015-W03,0
BONTHE,situationreport,new,confirmed,2015-W03,0
BONTHE,situationreport,new,probable,2015-W03,0
BONTHE,patientdatabase,new,confirmed,2015-W03,0
BONTHE,patientdatabase,new,probable,2015-W03,0
KAILAHUN,situationreport,new,confirmed,2015-W03,0
KAILAHUN,situationreport,new,probable,2015-W03,0
KAILAHUN,patientdatabase,new,confirmed,2015-W03,0
KAILAHUN,patientdatabase,new,probable,2015-W03,0
KAMBIA,situationreport,new,confirmed,2015-W03,8
KAMBIA,situationreport,new,probable,2015-W03,0
KAMBIA,patientdatabase,new,confirmed,2015-W03,8
KAMBIA,patientdatabase,new,probable,2015-W03,0
KENEMA,situationreport,new,confirmed,2015-W03,1
KENEMA,situationreport,new,probable,2015-W03,0
KENEMA,patientdatabase,new,confirmed,2015-W03,1
KENEMA,patientdatabase,new,probable,2015-W03,0
KOINADUGU,situationreport,new,confirmed,2015-W03,0
KOINADUGU,situationreport,new,probable,2015-W03,0
KOINADUGU,patientdatabase,new,confirmed,2015-W03,0
KOINADUGU,patientdatabase,new,probable,2015-W03,0
KONO,situationreport,new,confirmed,2015-W03,13
KONO,situationreport,new,probable,2015-W03,0
KONO,patientdatabase,new,confirmed,2015-W03,9
KONO,patientdatabase,new,probable,2015-W03,8
MOYAMBA,situationreport,new,confirmed,2015-W03,4
MOYAMBA,situationreport,new,probable,2015-W03,0
MOYAMBA,patientdatabase,new,confirmed,2015-W03,5
MOYAMBA,patientdatabase,new,probable,2015-W03,0
PORT LOKO,situationreport,new,confirmed,2015-W03,31
PORT LOKO,situationreport,new,probable,2015-W03,0
PORT LOKO,patientdatabase,new,confirmed,2015-W03,33
PORT LOKO,patientdatabase,new,probable,2015-W03,10
PUJEHUN,situationreport,new,confirmed,2015-W03,0
PUJEHUN,situationreport,new,probable,2015-W03,0
PUJEHUN,patientdatabase,new,confirmed,2015-W03,0
PUJEHUN,patientdatabase,new,probable,2015-W03,0
TONKOLILI,situationreport,new,confirmed,2015-W03,3
TONKOLILI,situationreport,new,probable,2015-W03,0
TONKOLILI,patientdatabase,new,confirmed,2015-W03,3
TONKOLILI,patientdatabase,new,probable,2015-W03,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W03,17
WESTERN AREA RURAL,situationreport,new,probable,2015-W03,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W03,14
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W03,0
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W03,30
WESTERN AREA URBAN,situationreport,new,probable,2015-W03,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W03,40
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W03,28
BO,situationreport,new,confirmed,2015-W04,0
BO,situationreport,new,probable,2015-W04,0
BO,patientdatabase,new,confirmed,2015-W04,0
BO,patientdatabase,new,probable,2015-W04,1
BOMBALI,situationreport,new,confirmed,2015-W04,6
BOMBALI,situationreport,new,probable,2015-W04,0
BOMBALI,patientdatabase,new,confirmed,2015-W04,7
BOMBALI,patientdatabase,new,probable,2015-W04,0
BONTHE,situationreport,new,confirmed,2015-W04,0
BONTHE,situationreport,new,probable,2015-W04,0
BONTHE,patientdatabase,new,confirmed,2015-W04,0
BONTHE,patientdatabase,new,probable,2015-W04,0
KAILAHUN,situationreport,new,confirmed,2015-W04,0
KAILAHUN,situationreport,new,probable,2015-W04,0
KAILAHUN,patientdatabase,new,confirmed,2015-W04,0
KAILAHUN,patientdatabase,new,probable,2015-W04,0
KAMBIA,situationreport,new,confirmed,2015-W04,10
KAMBIA,situationreport,new,probable,2015-W04,0
KAMBIA,patientdatabase,new,confirmed,2015-W04,12
KAMBIA,patientdatabase,new,probable,2015-W04,1
KENEMA,situationreport,new,confirmed,2015-W04,0
KENEMA,situationreport,new,probable,2015-W04,0
KENEMA,patientdatabase,new,confirmed,2015-W04,0
KENEMA,patientdatabase,new,probable,2015-W04,0
KOINADUGU,situationreport,new,confirmed,2015-W04,0
KOINADUGU,situationreport,new,probable,2015-W04,0
KOINADUGU,patientdatabase,new,confirmed,2015-W04,0
KOINADUGU,patientdatabase,new,probable,2015-W04,0
KONO,situationreport,new,confirmed,2015-W04,1
KONO,situationreport,new,probable,2015-W04,0
KONO,patientdatabase,new,confirmed,2015-W04,8
KONO,patientdatabase,new,probable,2015-W04,3
MOYAMBA,situationreport,new,confirmed,2015-W04,0
MOYAMBA,situationreport,new,probable,2015-W04,0
MOYAMBA,patientdatabase,new,confirmed,2015-W04,1
MOYAMBA,patientdatabase,new,probable,2015-W04,1
PORT LOKO,situationreport,new,confirmed,2015-W04,6
PORT LOKO,situationreport,new,probable,2015-W04,0
PORT LOKO,patientdatabase,new,confirmed,2015-W04,13
PORT LOKO,patientdatabase,new,probable,2015-W04,4
PUJEHUN,situationreport,new,confirmed,2015-W04,0
PUJEHUN,situationreport,new,probable,2015-W04,0
PUJEHUN,patientdatabase,new,confirmed,2015-W04,0
PUJEHUN,patientdatabase,new,probable,2015-W04,0
TONKOLILI,situationreport,new,confirmed,2015-W04,6
TONKOLILI,situationreport,new,probable,2015-W04,0
TONKOLILI,patientdatabase,new,confirmed,2015-W04,5
TONKOLILI,patientdatabase,new,probable,2015-W04,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W04,16
WESTERN AREA RURAL,situationreport,new,probable,2015-W04,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W04,16
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W04,7
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W04,20
WESTERN AREA URBAN,situationreport,new,probable,2015-W04,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W04,42
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W04,14
BO,situationreport,new,confirmed,2015-W05,0
BO,situationreport,new,probable,2015-W05,0
BO,patientdatabase,new,confirmed,2015-W05,0
BO,patientdatabase,new,probable,2015-W05,1
BOMBALI,situationreport,new,confirmed,2015-W05,0
BOMBALI,situationreport,new,probable,2015-W05,0
BOMBALI,patientdatabase,new,confirmed,2015-W05,6
BOMBALI,patientdatabase,new,probable,2015-W05,0
BONTHE,situationreport,new,confirmed,2015-W05,0
BONTHE,situationreport,new,probable,2015-W05,0
BONTHE,patientdatabase,new,confirmed,2015-W05,0
BONTHE,patientdatabase,new,probable,2015-W05,0
KAILAHUN,situationreport,new,confirmed,2015-W05,0
KAILAHUN,situationreport,new,probable,2015-W05,0
KAILAHUN,patientdatabase,new,confirmed,2015-W05,0
KAILAHUN,patientdatabase,new,probable,2015-W05,0
KAMBIA,situationreport,new,confirmed,2015-W05,1
KAMBIA,situationreport,new,probable,2015-W05,0
KAMBIA,patientdatabase,new,confirmed,2015-W05,7
KAMBIA,patientdatabase,new,probable,2015-W05,0
KENEMA,situationreport,new,confirmed,2015-W05,4
KENEMA,situationreport,new,probable,2015-W05,0
KENEMA,patientdatabase,new,confirmed,2015-W05,4
KENEMA,patientdatabase,new,probable,2015-W05,0
KOINADUGU,situationreport,new,confirmed,2015-W05,1
KOINADUGU,situationreport,new,probable,2015-W05,0
KOINADUGU,patientdatabase,new,confirmed,2015-W05,1
KOINADUGU,patientdatabase,new,probable,2015-W05,0
KONO,situationreport,new,confirmed,2015-W05,5
KONO,situationreport,new,probable,2015-W05,0
KONO,patientdatabase,new,confirmed,2015-W05,5
KONO,patientdatabase,new,probable,2015-W05,6
MOYAMBA,situationreport,new,confirmed,2015-W05,3
MOYAMBA,situationreport,new,probable,2015-W05,0
MOYAMBA,patientdatabase,new,confirmed,2015-W05,2
MOYAMBA,patientdatabase,new,probable,2015-W05,0
PORT LOKO,situationreport,new,confirmed,2015-W05,36
PORT LOKO,situationreport,new,probable,2015-W05,0
PORT LOKO,patientdatabase,new,confirmed,2015-W05,31
PORT LOKO,patientdatabase,new,probable,2015-W05,9
PUJEHUN,situationreport,new,confirmed,2015-W05,0
PUJEHUN,situationreport,new,probable,2015-W05,0
PUJEHUN,patientdatabase,new,confirmed,2015-W05,0
PUJEHUN,patientdatabase,new,probable,2015-W05,0
TONKOLILI,situationreport,new,confirmed,2015-W05,1
TONKOLILI,situationreport,new,probable,2015-W05,0
TONKOLILI,patientdatabase,new,confirmed,2015-W05,0
TONKOLILI,patientdatabase,new,probable,2015-W05,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W05,7
WESTERN AREA RURAL,situationreport,new,probable,2015-W05,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W05,6
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W05,7
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W05,22
WESTERN AREA URBAN,situationreport,new,probable,2015-W05,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W05,22
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W05,12
BO,situationreport,new,confirmed,2015-W06,0
BO,situationreport,new,probable,2015-W06,0
BO,patientdatabase,new,confirmed,2015-W06,0
BO,patientdatabase,new,probable,2015-W06,0
BOMBALI,situationreport,new,confirmed,2015-W06,3
BOMBALI,situationreport,new,probable,2015-W06,0
BOMBALI,patientdatabase,new,confirmed,2015-W06,2
BOMBALI,patientdatabase,new,probable,2015-W06,0
BONTHE,situationreport,new,confirmed,2015-W06,0
BONTHE,situationreport,new,probable,2015-W06,0
BONTHE,patientdatabase,new,confirmed,2015-W06,0
BONTHE,patientdatabase,new,probable,2015-W06,0
KAILAHUN,situationreport,new,confirmed,2015-W06,0
KAILAHUN,situationreport,new,probable,2015-W06,0
KAILAHUN,patientdatabase,new,confirmed,2015-W06,0
KAILAHUN,patientdatabase,new,probable,2015-W06,0
KAMBIA,situationreport,new,confirmed,2015-W06,11
KAMBIA,situationreport,new,probable,2015-W06,0
KAMBIA,patientdatabase,new,confirmed,2015-W06,9
KAMBIA,patientdatabase,new,probable,2015-W06,0
KENEMA,situationreport,new,confirmed,2015-W06,0
KENEMA,situationreport,new,probable,2015-W06,0
KENEMA,patientdatabase,new,confirmed,2015-W06,0
KENEMA,patientdatabase,new,probable,2015-W06,0
KOINADUGU,situationreport,new,confirmed,2015-W06,0
KOINADUGU,situationreport,new,probable,2015-W06,0
KOINADUGU,patientdatabase,new,confirmed,2015-W06,0
KOINADUGU,patientdatabase,new,probable,2015-W06,0
KONO,situationreport,new,confirmed,2015-W06,5
KONO,situationreport,new,probable,2015-W06,0
KONO,patientdatabase,new,confirmed,2015-W06,2
KONO,patientdatabase,new,probable,2015-W06,8
MOYAMBA,situationreport,new,confirmed,2015-W06,2
MOYAMBA,situationreport,new,probable,2015-W06,0
MOYAMBA,patientdatabase,new,confirmed,2015-W06,2
MOYAMBA,patientdatabase,new,probable,2015-W06,0
PORT LOKO,situationreport,new,confirmed,2015-W06,28
PORT LOKO,situationreport,new,probable,2015-W06,0
PORT LOKO,patientdatabase,new,confirmed,2015-W06,35
PORT LOKO,patientdatabase,new,probable,2015-W06,6
PUJEHUN,situationreport,new,confirmed,2015-W06,0
PUJEHUN,situationreport,new,probable,2015-W06,0
PUJEHUN,patientdatabase,new,confirmed,2015-W06,0
PUJEHUN,patientdatabase,new,probable,2015-W06,0
TONKOLILI,situationreport,new,confirmed,2015-W06,0
TONKOLILI,situationreport,new,probable,2015-W06,0
TONKOLILI,patientdatabase,new,confirmed,2015-W06,2
TONKOLILI,patientdatabase,new,probable,2015-W06,1
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W06,8
WESTERN AREA RURAL,situationreport,new,probable,2015-W06,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W06,13
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W06,2
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W06,19
WESTERN AREA URBAN,situationreport,new,probable,2015-W06,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W06,23
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W06,7
BO,situationreport,new,confirmed,2015-W07,0
BO,situationreport,new,probable,2015-W07,0
BO,patientdatabase,new,confirmed,2015-W07,0
BO,patientdatabase,new,probable,2015-W07,0
BOMBALI,situationreport,new,confirmed,2015-W07,0
BOMBALI,situationreport,new,probable,2015-W07,0
BOMBALI,patientdatabase,new,confirmed,2015-W07,3
BOMBALI,patientdatabase,new,probable,2015-W07,0
BONTHE,situationreport,new,confirmed,2015-W07,0
BONTHE,situationreport,new,probable,2015-W07,0
BONTHE,patientdatabase,new,confirmed,2015-W07,0
BONTHE,patientdatabase,new,probable,2015-W07,0
KAILAHUN,situationreport,new,confirmed,2015-W07,0
KAILAHUN,situationreport,new,probable,2015-W07,0
KAILAHUN,patientdatabase,new,confirmed,2015-W07,0
KAILAHUN,patientdatabase,new,probable,2015-W07,0
KAMBIA,situationreport,new,confirmed,2015-W07,7
KAMBIA,situationreport,new,probable,2015-W07,0
KAMBIA,patientdatabase,new,confirmed,2015-W07,8
KAMBIA,patientdatabase,new,probable,2015-W07,6
KENEMA,situationreport,new,confirmed,2015-W07,0
KENEMA,situationreport,new,probable,2015-W07,0
KENEMA,patientdatabase,new,confirmed,2015-W07,0
KENEMA,patientdatabase,new,probable,2015-W07,0
KOINADUGU,situationreport,new,confirmed,2015-W07,1
KOINADUGU,situationreport,new,probable,2015-W07,0
KOINADUGU,patientdatabase,new,confirmed,2015-W07,2
KOINADUGU,patientdatabase,new,probable,2015-W07,0
KONO,situationreport,new,confirmed,2015-W07,0
KONO,situationreport,new,probable,2015-W07,0
KONO,patientdatabase,new,confirmed,2015-W07,0
KONO,patientdatabase,new,probable,2015-W07,0
MOYAMBA,situationreport,new,confirmed,2015-W07,0
MOYAMBA,situationreport,new,probable,2015-W07,0
MOYAMBA,patientdatabase,new,confirmed,2015-W07,0
MOYAMBA,patientdatabase,new,probable,2015-W07,1
PORT LOKO,situationreport,new,confirmed,2015-W07,13
PORT LOKO,situationreport,new,probable,2015-W07,0
PORT LOKO,patientdatabase,new,confirmed,2015-W07,11
PORT LOKO,patientdatabase,new,probable,2015-W07,2
PUJEHUN,situationreport,new,confirmed,2015-W07,0
PUJEHUN,situationreport,new,probable,2015-W07,0
PUJEHUN,patientdatabase,new,confirmed,2015-W07,0
PUJEHUN,patientdatabase,new,probable,2015-W07,0
TONKOLILI,situationreport,new,confirmed,2015-W07,4
TONKOLILI,situationreport,new,probable,2015-W07,0
TONKOLILI,patientdatabase,new,confirmed,2015-W07,3
TONKOLILI,patientdatabase,new,probable,2015-W07,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W07,4
WESTERN AREA RURAL,situationreport,new,probable,2015-W07,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W07,15
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W07,3
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W07,67
WESTERN AREA URBAN,situationreport,new,probable,2015-W07,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W07,58
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W07,11
BO,situationreport,new,confirmed,2015-W08,0
BO,situationreport,new,probable,2015-W08,0
BO,patientdatabase,new,confirmed,2015-W08,0
BO,patientdatabase,new,probable,2015-W08,0
BOMBALI,situationreport,new,confirmed,2015-W08,20
BOMBALI,situationreport,new,probable,2015-W08,0
BOMBALI,patientdatabase,new,confirmed,2015-W08,22
BOMBALI,patientdatabase,new,probable,2015-W08,0
BONTHE,situationreport,new,confirmed,2015-W08,0
BONTHE,situationreport,new,probable,2015-W08,0
BONTHE,patientdatabase,new,confirmed,2015-W08,0
BONTHE,patientdatabase,new,probable,2015-W08,0
KAILAHUN,situationreport,new,confirmed,2015-W08,0
KAILAHUN,situationreport,new,probable,2015-W08,0
KAILAHUN,patientdatabase,new,confirmed,2015-W08,0
KAILAHUN,patientdatabase,new,probable,2015-W08,0
KAMBIA,situationreport,new,confirmed,2015-W08,8
KAMBIA,situationreport,new,probable,2015-W08,0
KAMBIA,patientdatabase,new,confirmed,2015-W08,10
KAMBIA,patientdatabase,new,probable,2015-W08,0
KENEMA,situationreport,new,confirmed,2015-W08,1
KENEMA,situationreport,new,probable,2015-W08,0
KENEMA,patientdatabase,new,confirmed,2015-W08,1
KENEMA,patientdatabase,new,probable,2015-W08,1
KOINADUGU,situationreport,new,confirmed,2015-W08,0
KOINADUGU,situationreport,new,probable,2015-W08,0
KOINADUGU,patientdatabase,new,confirmed,2015-W08,0
KOINADUGU,patientdatabase,new,probable,2015-W08,0
KONO,situationreport,new,confirmed,2015-W08,1
KONO,situationreport,new,probable,2015-W08,0
KONO,patientdatabase,new,confirmed,2015-W08,1
KONO,patientdatabase,new,probable,2015-W08,6
MOYAMBA,situationreport,new,confirmed,2015-W08,1
MOYAMBA,situationreport,new,probable,2015-W08,0
MOYAMBA,patientdatabase,new,confirmed,2015-W08,1
MOYAMBA,patientdatabase,new,probable,2015-W08,0
PORT LOKO,situationreport,new,confirmed,2015-W08,15
PORT LOKO,situationreport,new,probable,2015-W08,0
PORT LOKO,patientdatabase,new,confirmed,2015-W08,20
PORT LOKO,patientdatabase,new,probable,2015-W08,1
PUJEHUN,situationreport,new,confirmed,2015-W08,0
PUJEHUN,situationreport,new,probable,2015-W08,0
PUJEHUN,patientdatabase,new,confirmed,2015-W08,0
PUJEHUN,patientdatabase,new,probable,2015-W08,0
TONKOLILI,situationreport,new,confirmed,2015-W08,0
TONKOLILI,situationreport,new,probable,2015-W08,0
TONKOLILI,patientdatabase,new,confirmed,2015-W08,0
TONKOLILI,patientdatabase,new,probable,2015-W08,0
WESTERN AREA RURAL,situationreport,new,confirmed,2015-W08,3
WESTERN AREA RURAL,situationreport,new,probable,2015-W08,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2015-W08,2
WESTERN AREA RURAL,patientdatabase,new,probable,2015-W08,3
WESTERN AREA URBAN,situationreport,new,confirmed,2015-W08,14
WESTERN AREA URBAN,situationreport,new,probable,2015-W08,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2015-W08,24
WESTERN AREA URBAN,patientdatabase,new,probable,2015-W08,10
BO,situationreport,new,confirmed,2015-W09,0
BO,situationreport,new,probable,2015-W09,0
BO,patientdatabase,new,confirmed,2015-W09,0
BO,patientdatabase,new,probable,2015-W09,0
BOMBALI,situationreport,new,confirmed,2015-W09,22
BOMBALI,situationreport,new,probable,2015-W09,0
BOMBALI,patientdatabase,new,confirmed,2015-W09,11
BOMBALI,patientdatabase,new,probable,2015-W09,0
BONTHE,situationreport,new,confirmed,2015-W09,0
BONTHE,situationreport,new,probable,2015-W09,0
BONTHE,patientdatabase,new,confirmed,2015-W09,0
BONTHE,patientdatabase,new,probable,2015-W09,0
KAILAHUN,situationreport,new,confirmed,2015-W09,0
KAILAHUN,situationreport,new,probable,2015-W09,0
KAILAHUN,patientdatabase,new,confirmed,2015-W09,0
KAILAHUN,patientdatabase,new,probable,2015-W09,0
KAMBIA,situationreport,new,confirmed,2015-W09,6
KAMBIA,situationreport,new,probable,2015-W09,0
KAMBIA,patientdatabase,new,confirmed,2015-W09,2
KAMBIA,patientdatabase,new,probable,2015-W09,0
KENEMA,situationreport,new,confirmed,2015-W09,0
KENEMA,situationreport,new,probable,2015-W09,0
