location,data_source,type,case,week_of_year,new_cases
BO,situationreport,new,probable,2014-W37,NA
BO,patientdatabase,new,confirmed,2014-W37,15
BO,patientdatabase,new,probable,2014-W37,1
BOMBALI,situationreport,new,confirmed,2014-W37,NA
BOMBALI,situationreport,new,probable,2014-W37,NA
BOMBALI,patientdatabase,new,confirmed,2014-W37,45
BOMBALI,patientdatabase,new,probable,2014-W37,0
BONTHE,situationreport,new,confirmed,2014-W37,NA
BONTHE,situationreport,new,probable,2014-W37,NA
BONTHE,patientdatabase,new,confirmed,2014-W37,0
BONTHE,patientdatabase,new,probable,2014-W37,0
KAILAHUN,situationreport,new,confirmed,2014-W37,NA
KAILAHUN,situationreport,new,probable,2014-W37,NA
KAILAHUN,patientdatabase,new,confirmed,2014-W37,11
KAILAHUN,patientdatabase,new,probable,2014-W37,1
KAMBIA,situationreport,new,confirmed,2014-W37,NA
KAMBIA,situationreport,new,probable,2014-W37,NA
KAMBIA,patientdatabase,new,confirmed,2014-W37,2
KAMBIA,patientdatabase,new,probable,2014-W37,0
KENEMA,situationreport,new,confirmed,2014-W37,NA
KENEMA,situationreport,new,probable,2014-W37,NA
KENEMA,patientdatabase,new,confirmed,2014-W37,25
KENEMA,patientdatabase,new,probable,2014-W37,0
KOINADUGU,situationreport,new,confirmed,2014-W37,NA
KOINADUGU,situationreport,new,probable,2014-W37,NA
KOINADUGU,patientdatabase,new,confirmed,2014-W37,0
KOINADUGU,patientdatabase,new,probable,2014-W37,0
KONO,situationreport,new,confirmed,2014-W37,NA
KONO,situationreport,new,probable,2014-W37,NA
KONO,patientdatabase,new,confirmed,2014-W37,8
KONO,patientdatabase,new,probable,2014-W37,0
MOYAMBA,situationreport,new,confirmed,2014-W37,NA
MOYAMBA,situationreport,new,probable,2014-W37,NA
MOYAMBA,patientdatabase,new,confirmed,2014-W37,3
MOYAMBA,patientdatabase,new,probable,2014-W37,0
PORT LOKO,situationreport,new,confirmed,2014-W37,NA
PORT LOKO,situationreport,new,probable,2014-W37,NA
PORT LOKO,patientdatabase,new,confirmed,2014-W37,52
PORT LOKO,patientdatabase,new,probable,2014-W37,4
PUJEHUN,situationreport,new,confirmed,2014-W37,NA
PUJEHUN,situationreport,new,probable,2014-W37,NA
PUJEHUN,patientdatabase,new,confirmed,2014-W37,0
PUJEHUN,patientdatabase,new,probable,2014-W37,0
TONKOLILI,situationreport,new,confirmed,2014-W37,NA
TONKOLILI,situationreport,new,probable,2014-W37,NA
TONKOLILI,patientdatabase,new,confirmed,2014-W37,6
TONKOLILI,patientdatabase,new,probable,2014-W37,3
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W37,NA
WESTERN AREA RURAL,situationreport,new,probable,2014-W37,NA
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W37,29
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W37,1
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W37,NA
WESTERN AREA URBAN,situationreport,new,probable,2014-W37,NA
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W37,35
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W37,2
BO,situationreport,new,confirmed,2014-W38,1
BO,situationreport,new,probable,2014-W38,0
BO,patientdatabase,new,confirmed,2014-W38,3
BO,patientdatabase,new,probable,2014-W38,0
BOMBALI,situationreport,new,confirmed,2014-W38,35
BOMBALI,situationreport,new,probable,2014-W38,0
BOMBALI,patientdatabase,new,confirmed,2014-W38,84
BOMBALI,patientdatabase,new,probable,2014-W38,2
BONTHE,situationreport,new,confirmed,2014-W38,0
BONTHE,situationreport,new,probable,2014-W38,0
BONTHE,patientdatabase,new,confirmed,2014-W38,0
BONTHE,patientdatabase,new,probable,2014-W38,0
KAILAHUN,situationreport,new,confirmed,2014-W38,23
KAILAHUN,situationreport,new,probable,2014-W38,0
KAILAHUN,patientdatabase,new,confirmed,2014-W38,7
KAILAHUN,patientdatabase,new,probable,2014-W38,2
KAMBIA,situationreport,new,confirmed,2014-W38,7
KAMBIA,situationreport,new,probable,2014-W38,0
KAMBIA,patientdatabase,new,confirmed,2014-W38,6
KAMBIA,patientdatabase,new,probable,2014-W38,0
KENEMA,situationreport,new,confirmed,2014-W38,8
KENEMA,situationreport,new,probable,2014-W38,0
KENEMA,patientdatabase,new,confirmed,2014-W38,6
KENEMA,patientdatabase,new,probable,2014-W38,0
KOINADUGU,situationreport,new,confirmed,2014-W38,0
KOINADUGU,situationreport,new,probable,2014-W38,0
KOINADUGU,patientdatabase,new,confirmed,2014-W38,0
KOINADUGU,patientdatabase,new,probable,2014-W38,0
KONO,situationreport,new,confirmed,2014-W38,3
KONO,situationreport,new,probable,2014-W38,0
KONO,patientdatabase,new,confirmed,2014-W38,3
KONO,patientdatabase,new,probable,2014-W38,0
MOYAMBA,situationreport,new,confirmed,2014-W38,24
MOYAMBA,situationreport,new,probable,2014-W38,0
MOYAMBA,patientdatabase,new,confirmed,2014-W38,65
MOYAMBA,patientdatabase,new,probable,2014-W38,1
PORT LOKO,situationreport,new,confirmed,2014-W38,44
PORT LOKO,situationreport,new,probable,2014-W38,0
PORT LOKO,patientdatabase,new,confirmed,2014-W38,69
PORT LOKO,patientdatabase,new,probable,2014-W38,6
PUJEHUN,situationreport,new,confirmed,2014-W38,3
PUJEHUN,situationreport,new,probable,2014-W38,0
PUJEHUN,patientdatabase,new,confirmed,2014-W38,3
PUJEHUN,patientdatabase,new,probable,2014-W38,0
TONKOLILI,situationreport,new,confirmed,2014-W38,24
TONKOLILI,situationreport,new,probable,2014-W38,0
TONKOLILI,patientdatabase,new,confirmed,2014-W38,15
TONKOLILI,patientdatabase,new,probable,2014-W38,19
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W38,31
WESTERN AREA RURAL,situationreport,new,probable,2014-W38,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W38,59
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W38,1
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W38,51
WESTERN AREA URBAN,situationreport,new,probable,2014-W38,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W38,62
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W38,5
BO,situationreport,new,confirmed,2014-W39,20
BO,situationreport,new,probable,2014-W39,0
BO,patientdatabase,new,confirmed,2014-W39,27
BO,patientdatabase,new,probable,2014-W39,1
BOMBALI,situationreport,new,confirmed,2014-W39,79
BOMBALI,situationreport,new,probable,2014-W39,0
BOMBALI,patientdatabase,new,confirmed,2014-W39,78
BOMBALI,patientdatabase,new,probable,2014-W39,1
BONTHE,situationreport,new,confirmed,2014-W39,0
BONTHE,situationreport,new,probable,2014-W39,0
BONTHE,patientdatabase,new,confirmed,2014-W39,0
BONTHE,patientdatabase,new,probable,2014-W39,0
KAILAHUN,situationreport,new,confirmed,2014-W39,0
KAILAHUN,situationreport,new,probable,2014-W39,0
KAILAHUN,patientdatabase,new,confirmed,2014-W39,6
KAILAHUN,patientdatabase,new,probable,2014-W39,2
KAMBIA,situationreport,new,confirmed,2014-W39,4
KAMBIA,situationreport,new,probable,2014-W39,0
KAMBIA,patientdatabase,new,confirmed,2014-W39,6
KAMBIA,patientdatabase,new,probable,2014-W39,0
KENEMA,situationreport,new,confirmed,2014-W39,10
KENEMA,situationreport,new,probable,2014-W39,0
KENEMA,patientdatabase,new,confirmed,2014-W39,10
KENEMA,patientdatabase,new,probable,2014-W39,0
KOINADUGU,situationreport,new,confirmed,2014-W39,0
KOINADUGU,situationreport,new,probable,2014-W39,0
KOINADUGU,patientdatabase,new,confirmed,2014-W39,0
KOINADUGU,patientdatabase,new,probable,2014-W39,0
KONO,situationreport,new,confirmed,2014-W39,0
KONO,situationreport,new,probable,2014-W39,0
KONO,patientdatabase,new,confirmed,2014-W39,6
KONO,patientdatabase,new,probable,2014-W39,0
MOYAMBA,situationreport,new,confirmed,2014-W39,13
MOYAMBA,situationreport,new,probable,2014-W39,0
MOYAMBA,patientdatabase,new,confirmed,2014-W39,14
MOYAMBA,patientdatabase,new,probable,2014-W39,1
PORT LOKO,situationreport,new,confirmed,2014-W39,83
PORT LOKO,situationreport,new,probable,2014-W39,0
PORT LOKO,patientdatabase,new,confirmed,2014-W39,105
PORT LOKO,patientdatabase,new,probable,2014-W39,5
PUJEHUN,situationreport,new,confirmed,2014-W39,6
PUJEHUN,situationreport,new,probable,2014-W39,0
PUJEHUN,patientdatabase,new,confirmed,2014-W39,6
PUJEHUN,patientdatabase,new,probable,2014-W39,0
TONKOLILI,situationreport,new,confirmed,2014-W39,18
TONKOLILI,situationreport,new,probable,2014-W39,0
TONKOLILI,patientdatabase,new,confirmed,2014-W39,27
TONKOLILI,patientdatabase,new,probable,2014-W39,4
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W39,64
WESTERN AREA RURAL,situationreport,new,probable,2014-W39,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W39,57
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W39,1
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W39,53
WESTERN AREA URBAN,situationreport,new,probable,2014-W39,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W39,43
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W39,4
BO,situationreport,new,confirmed,2014-W40,16
BO,situationreport,new,probable,2014-W40,0
BO,patientdatabase,new,confirmed,2014-W40,18
BO,patientdatabase,new,probable,2014-W40,2
BOMBALI,situationreport,new,confirmed,2014-W40,52
BOMBALI,situationreport,new,probable,2014-W40,0
BOMBALI,patientdatabase,new,confirmed,2014-W40,83
BOMBALI,patientdatabase,new,probable,2014-W40,0
BONTHE,situationreport,new,confirmed,2014-W40,0
BONTHE,situationreport,new,probable,2014-W40,0
BONTHE,patientdatabase,new,confirmed,2014-W40,0
BONTHE,patientdatabase,new,probable,2014-W40,0
KAILAHUN,situationreport,new,confirmed,2014-W40,3
KAILAHUN,situationreport,new,probable,2014-W40,0
KAILAHUN,patientdatabase,new,confirmed,2014-W40,4
KAILAHUN,patientdatabase,new,probable,2014-W40,0
KAMBIA,situationreport,new,confirmed,2014-W40,7
KAMBIA,situationreport,new,probable,2014-W40,0
KAMBIA,patientdatabase,new,confirmed,2014-W40,4
KAMBIA,patientdatabase,new,probable,2014-W40,0
KENEMA,situationreport,new,confirmed,2014-W40,5
KENEMA,situationreport,new,probable,2014-W40,0
KENEMA,patientdatabase,new,confirmed,2014-W40,7
KENEMA,patientdatabase,new,probable,2014-W40,0
KOINADUGU,situationreport,new,confirmed,2014-W40,0
KOINADUGU,situationreport,new,probable,2014-W40,0
KOINADUGU,patientdatabase,new,confirmed,2014-W40,1
KOINADUGU,patientdatabase,new,probable,2014-W40,0
KONO,situationreport,new,confirmed,2014-W40,7
KONO,situationreport,new,probable,2014-W40,0
KONO,patientdatabase,new,confirmed,2014-W40,10
KONO,patientdatabase,new,probable,2014-W40,10
MOYAMBA,situationreport,new,confirmed,2014-W40,13
MOYAMBA,situationreport,new,probable,2014-W40,0
MOYAMBA,patientdatabase,new,confirmed,2014-W40,10
MOYAMBA,patientdatabase,new,probable,2014-W40,0
PORT LOKO,situationreport,new,confirmed,2014-W40,53
PORT LOKO,situationreport,new,probable,2014-W40,0
PORT LOKO,patientdatabase,new,confirmed,2014-W40,42
PORT LOKO,patientdatabase,new,probable,2014-W40,10
PUJEHUN,situationreport,new,confirmed,2014-W40,5
PUJEHUN,situationreport,new,probable,2014-W40,0
PUJEHUN,patientdatabase,new,confirmed,2014-W40,3
PUJEHUN,patientdatabase,new,probable,2014-W40,5
TONKOLILI,situationreport,new,confirmed,2014-W40,26
TONKOLILI,situationreport,new,probable,2014-W40,0
TONKOLILI,patientdatabase,new,confirmed,2014-W40,61
TONKOLILI,patientdatabase,new,probable,2014-W40,19
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W40,52
WESTERN AREA RURAL,situationreport,new,probable,2014-W40,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W40,60
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W40,1
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W40,76
WESTERN AREA URBAN,situationreport,new,probable,2014-W40,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W40,57
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W40,0
BO,situationreport,new,confirmed,2014-W41,18
BO,situationreport,new,probable,2014-W41,0
BO,patientdatabase,new,confirmed,2014-W41,15
BO,patientdatabase,new,probable,2014-W41,2
BOMBALI,situationreport,new,confirmed,2014-W41,94
BOMBALI,situationreport,new,probable,2014-W41,0
BOMBALI,patientdatabase,new,confirmed,2014-W41,58
BOMBALI,patientdatabase,new,probable,2014-W41,0
BONTHE,situationreport,new,confirmed,2014-W41,0
BONTHE,situationreport,new,probable,2014-W41,0
BONTHE,patientdatabase,new,confirmed,2014-W41,0
BONTHE,patientdatabase,new,probable,2014-W41,0
KAILAHUN,situationreport,new,confirmed,2014-W41,3
KAILAHUN,situationreport,new,probable,2014-W41,0
KAILAHUN,patientdatabase,new,confirmed,2014-W41,4
KAILAHUN,patientdatabase,new,probable,2014-W41,1
KAMBIA,situationreport,new,confirmed,2014-W41,4
KAMBIA,situationreport,new,probable,2014-W41,0
KAMBIA,patientdatabase,new,confirmed,2014-W41,3
KAMBIA,patientdatabase,new,probable,2014-W41,0
KENEMA,situationreport,new,confirmed,2014-W41,13
KENEMA,situationreport,new,probable,2014-W41,0
KENEMA,patientdatabase,new,confirmed,2014-W41,22
KENEMA,patientdatabase,new,probable,2014-W41,0
KOINADUGU,situationreport,new,confirmed,2014-W41,0
KOINADUGU,situationreport,new,probable,2014-W41,0
KOINADUGU,patientdatabase,new,confirmed,2014-W41,5
KOINADUGU,patientdatabase,new,probable,2014-W41,1
KONO,situationreport,new,confirmed,2014-W41,6
KONO,situationreport,new,probable,2014-W41,0
KONO,patientdatabase,new,confirmed,2014-W41,6
KONO,patientdatabase,new,probable,2014-W41,10
MOYAMBA,situationreport,new,confirmed,2014-W41,9
MOYAMBA,situationreport,new,probable,2014-W41,0
MOYAMBA,patientdatabase,new,confirmed,2014-W41,6
MOYAMBA,patientdatabase,new,probable,2014-W41,0
PORT LOKO,situationreport,new,confirmed,2014-W41,55
PORT LOKO,situationreport,new,probable,2014-W41,0
PORT LOKO,patientdatabase,new,confirmed,2014-W41,81
PORT LOKO,patientdatabase,new,probable,2014-W41,25
PUJEHUN,situationreport,new,confirmed,2014-W41,0
PUJEHUN,situationreport,new,probable,2014-W41,0
PUJEHUN,patientdatabase,new,confirmed,2014-W41,0
PUJEHUN,patientdatabase,new,probable,2014-W41,1
TONKOLILI,situationreport,new,confirmed,2014-W41,27
TONKOLILI,situationreport,new,probable,2014-W41,0
TONKOLILI,patientdatabase,new,confirmed,2014-W41,20
TONKOLILI,patientdatabase,new,probable,2014-W41,21
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W41,65
WESTERN AREA RURAL,situationreport,new,probable,2014-W41,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W41,60
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W41,2
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W41,77
WESTERN AREA URBAN,situationreport,new,probable,2014-W41,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W41,86
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W41,2
BO,situationreport,new,confirmed,2014-W42,21
BO,situationreport,new,probable,2014-W42,0
BO,patientdatabase,new,confirmed,2014-W42,29
BO,patientdatabase,new,probable,2014-W42,1
BOMBALI,situationreport,new,confirmed,2014-W42,72
BOMBALI,situationreport,new,probable,2014-W42,0
BOMBALI,patientdatabase,new,confirmed,2014-W42,64
BOMBALI,patientdatabase,new,probable,2014-W42,1
BONTHE,situationreport,new,confirmed,2014-W42,1
BONTHE,situationreport,new,probable,2014-W42,0
BONTHE,patientdatabase,new,confirmed,2014-W42,0
BONTHE,patientdatabase,new,probable,2014-W42,1
KAILAHUN,situationreport,new,confirmed,2014-W42,11
KAILAHUN,situationreport,new,probable,2014-W42,0
KAILAHUN,patientdatabase,new,confirmed,2014-W42,18
KAILAHUN,patientdatabase,new,probable,2014-W42,12
KAMBIA,situationreport,new,confirmed,2014-W42,2
KAMBIA,situationreport,new,probable,2014-W42,0
KAMBIA,patientdatabase,new,confirmed,2014-W42,4
KAMBIA,patientdatabase,new,probable,2014-W42,0
KENEMA,situationreport,new,confirmed,2014-W42,26
KENEMA,situationreport,new,probable,2014-W42,0
KENEMA,patientdatabase,new,confirmed,2014-W42,18
KENEMA,patientdatabase,new,probable,2014-W42,0
KOINADUGU,situationreport,new,confirmed,2014-W42,2
KOINADUGU,situationreport,new,probable,2014-W42,0
KOINADUGU,patientdatabase,new,confirmed,2014-W42,8
KOINADUGU,patientdatabase,new,probable,2014-W42,0
KONO,situationreport,new,confirmed,2014-W42,3
KONO,situationreport,new,probable,2014-W42,0
KONO,patientdatabase,new,confirmed,2014-W42,3
KONO,patientdatabase,new,probable,2014-W42,9
MOYAMBA,situationreport,new,confirmed,2014-W42,10
MOYAMBA,situationreport,new,probable,2014-W42,0
MOYAMBA,patientdatabase,new,confirmed,2014-W42,8
MOYAMBA,patientdatabase,new,probable,2014-W42,0
PORT LOKO,situationreport,new,confirmed,2014-W42,46
PORT LOKO,situationreport,new,probable,2014-W42,0
PORT LOKO,patientdatabase,new,confirmed,2014-W42,62
PORT LOKO,patientdatabase,new,probable,2014-W42,46
PUJEHUN,situationreport,new,confirmed,2014-W42,1
PUJEHUN,situationreport,new,probable,2014-W42,0
PUJEHUN,patientdatabase,new,confirmed,2014-W42,1
PUJEHUN,patientdatabase,new,probable,2014-W42,3
TONKOLILI,situationreport,new,confirmed,2014-W42,21
TONKOLILI,situationreport,new,probable,2014-W42,0
TONKOLILI,patientdatabase,new,confirmed,2014-W42,42
TONKOLILI,patientdatabase,new,probable,2014-W42,11
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W42,72
WESTERN AREA RURAL,situationreport,new,probable,2014-W42,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W42,112
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W42,2
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W42,98
WESTERN AREA URBAN,situationreport,new,probable,2014-W42,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W42,87
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W42,2
BO,situationreport,new,confirmed,2014-W43,14
BO,situationreport,new,probable,2014-W43,0
BO,patientdatabase,new,confirmed,2014-W43,14
BO,patientdatabase,new,probable,2014-W43,4
BOMBALI,situationreport,new,confirmed,2014-W43,56
BOMBALI,situationreport,new,probable,2014-W43,3
BOMBALI,patientdatabase,new,confirmed,2014-W43,72
BOMBALI,patientdatabase,new,probable,2014-W43,0
BONTHE,situationreport,new,confirmed,2014-W43,0
BONTHE,situationreport,new,probable,2014-W43,0
BONTHE,patientdatabase,new,confirmed,2014-W43,0
BONTHE,patientdatabase,new,probable,2014-W43,0
KAILAHUN,situationreport,new,confirmed,2014-W43,6
KAILAHUN,situationreport,new,probable,2014-W43,0
KAILAHUN,patientdatabase,new,confirmed,2014-W43,3
KAILAHUN,patientdatabase,new,probable,2014-W43,6
KAMBIA,situationreport,new,confirmed,2014-W43,4
KAMBIA,situationreport,new,probable,2014-W43,0
KAMBIA,patientdatabase,new,confirmed,2014-W43,4
KAMBIA,patientdatabase,new,probable,2014-W43,0
KENEMA,situationreport,new,confirmed,2014-W43,13
KENEMA,situationreport,new,probable,2014-W43,0
KENEMA,patientdatabase,new,confirmed,2014-W43,8
KENEMA,patientdatabase,new,probable,2014-W43,0
KOINADUGU,situationreport,new,confirmed,2014-W43,11
KOINADUGU,situationreport,new,probable,2014-W43,0
KOINADUGU,patientdatabase,new,confirmed,2014-W43,23
KOINADUGU,patientdatabase,new,probable,2014-W43,3
KONO,situationreport,new,confirmed,2014-W43,4
KONO,situationreport,new,probable,2014-W43,0
KONO,patientdatabase,new,confirmed,2014-W43,6
KONO,patientdatabase,new,probable,2014-W43,0
MOYAMBA,situationreport,new,confirmed,2014-W43,8
MOYAMBA,situationreport,new,probable,2014-W43,0
MOYAMBA,patientdatabase,new,confirmed,2014-W43,8
MOYAMBA,patientdatabase,new,probable,2014-W43,0
PORT LOKO,situationreport,new,confirmed,2014-W43,53
PORT LOKO,situationreport,new,probable,2014-W43,3
PORT LOKO,patientdatabase,new,confirmed,2014-W43,61
PORT LOKO,patientdatabase,new,probable,2014-W43,75
PUJEHUN,situationreport,new,confirmed,2014-W43,1
PUJEHUN,situationreport,new,probable,2014-W43,0
PUJEHUN,patientdatabase,new,confirmed,2014-W43,1
PUJEHUN,patientdatabase,new,probable,2014-W43,1
TONKOLILI,situationreport,new,confirmed,2014-W43,37
TONKOLILI,situationreport,new,probable,2014-W43,1
TONKOLILI,patientdatabase,new,confirmed,2014-W43,36
TONKOLILI,patientdatabase,new,probable,2014-W43,2
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W43,102
WESTERN AREA RURAL,situationreport,new,probable,2014-W43,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W43,109
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W43,4
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W43,90
WESTERN AREA URBAN,situationreport,new,probable,2014-W43,2
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W43,112
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W43,9
BO,situationreport,new,confirmed,2014-W44,15
BO,situationreport,new,probable,2014-W44,0
BO,patientdatabase,new,confirmed,2014-W44,14
BO,patientdatabase,new,probable,2014-W44,3
BOMBALI,situationreport,new,confirmed,2014-W44,90
BOMBALI,situationreport,new,probable,2014-W44,0
BOMBALI,patientdatabase,new,confirmed,2014-W44,67
BOMBALI,patientdatabase,new,probable,2014-W44,1
BONTHE,situationreport,new,confirmed,2014-W44,0
BONTHE,situationreport,new,probable,2014-W44,0
BONTHE,patientdatabase,new,confirmed,2014-W44,0
BONTHE,patientdatabase,new,probable,2014-W44,0
KAILAHUN,situationreport,new,confirmed,2014-W44,4
KAILAHUN,situationreport,new,probable,2014-W44,0
KAILAHUN,patientdatabase,new,confirmed,2014-W44,3
KAILAHUN,patientdatabase,new,probable,2014-W44,4
KAMBIA,situationreport,new,confirmed,2014-W44,16
KAMBIA,situationreport,new,probable,2014-W44,0
KAMBIA,patientdatabase,new,confirmed,2014-W44,16
KAMBIA,patientdatabase,new,probable,2014-W44,0
KENEMA,situationreport,new,confirmed,2014-W44,10
KENEMA,situationreport,new,probable,2014-W44,0
KENEMA,patientdatabase,new,confirmed,2014-W44,12
KENEMA,patientdatabase,new,probable,2014-W44,0
KOINADUGU,situationreport,new,confirmed,2014-W44,10
KOINADUGU,situationreport,new,probable,2014-W44,0
KOINADUGU,patientdatabase,new,confirmed,2014-W44,31
KOINADUGU,patientdatabase,new,probable,2014-W44,4
KONO,situationreport,new,confirmed,2014-W44,1
KONO,situationreport,new,probable,2014-W44,0
KONO,patientdatabase,new,confirmed,2014-W44,3
KONO,patientdatabase,new,probable,2014-W44,2
MOYAMBA,situationreport,new,confirmed,2014-W44,3
MOYAMBA,situationreport,new,probable,2014-W44,0
MOYAMBA,patientdatabase,new,confirmed,2014-W44,6
MOYAMBA,patientdatabase,new,probable,2014-W44,1
PORT LOKO,situationreport,new,confirmed,2014-W44,64
PORT LOKO,situationreport,new,probable,2014-W44,5
PORT LOKO,patientdatabase,new,confirmed,2014-W44,67
PORT LOKO,patientdatabase,new,probable,2014-W44,90
PUJEHUN,situationreport,new,confirmed,2014-W44,2
PUJEHUN,situationreport,new,probable,2014-W44,0
PUJEHUN,patientdatabase,new,confirmed,2014-W44,1
PUJEHUN,patientdatabase,new,probable,2014-W44,0
TONKOLILI,situationreport,new,confirmed,2014-W44,30
TONKOLILI,situationreport,new,probable,2014-W44,0
TONKOLILI,patientdatabase,new,confirmed,2014-W44,29
TONKOLILI,patientdatabase,new,probable,2014-W44,1
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W44,75
WESTERN AREA RURAL,situationreport,new,probable,2014-W44,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W44,102
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W44,14
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W44,115
WESTERN AREA URBAN,situationreport,new,probable,2014-W44,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W44,147
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W44,4
BO,situationreport,new,confirmed,2014-W45,12
BO,situationreport,new,probable,2014-W45,0
BO,patientdatabase,new,confirmed,2014-W45,16
BO,patientdatabase,new,probable,2014-W45,8
BOMBALI,situationreport,new,confirmed,2014-W45,69
BOMBALI,situationreport,new,probable,2014-W45,0
BOMBALI,patientdatabase,new,confirmed,2014-W45,61
BOMBALI,patientdatabase,new,probable,2014-W45,0
BONTHE,situationreport,new,confirmed,2014-W45,0
BONTHE,situationreport,new,probable,2014-W45,0
BONTHE,patientdatabase,new,confirmed,2014-W45,0
BONTHE,patientdatabase,new,probable,2014-W45,0
KAILAHUN,situationreport,new,confirmed,2014-W45,3
KAILAHUN,situationreport,new,probable,2014-W45,0
KAILAHUN,patientdatabase,new,confirmed,2014-W45,3
KAILAHUN,patientdatabase,new,probable,2014-W45,2
KAMBIA,situationreport,new,confirmed,2014-W45,6
KAMBIA,situationreport,new,probable,2014-W45,0
KAMBIA,patientdatabase,new,confirmed,2014-W45,8
KAMBIA,patientdatabase,new,probable,2014-W45,0
KENEMA,situationreport,new,confirmed,2014-W45,0
KENEMA,situationreport,new,probable,2014-W45,0
KENEMA,patientdatabase,new,confirmed,2014-W45,1
KENEMA,patientdatabase,new,probable,2014-W45,0
KOINADUGU,situationreport,new,confirmed,2014-W45,25
KOINADUGU,situationreport,new,probable,2014-W45,0
KOINADUGU,patientdatabase,new,confirmed,2014-W45,35
KOINADUGU,patientdatabase,new,probable,2014-W45,3
KONO,situationreport,new,confirmed,2014-W45,7
KONO,situationreport,new,probable,2014-W45,0
KONO,patientdatabase,new,confirmed,2014-W45,12
KONO,patientdatabase,new,probable,2014-W45,0
MOYAMBA,situationreport,new,confirmed,2014-W45,41
MOYAMBA,situationreport,new,probable,2014-W45,0
MOYAMBA,patientdatabase,new,confirmed,2014-W45,44
MOYAMBA,patientdatabase,new,probable,2014-W45,6
PORT LOKO,situationreport,new,confirmed,2014-W45,56
PORT LOKO,situationreport,new,probable,2014-W45,0
PORT LOKO,patientdatabase,new,confirmed,2014-W45,83
PORT LOKO,patientdatabase,new,probable,2014-W45,70
PUJEHUN,situationreport,new,confirmed,2014-W45,0
PUJEHUN,situationreport,new,probable,2014-W45,0
PUJEHUN,patientdatabase,new,confirmed,2014-W45,0
PUJEHUN,patientdatabase,new,probable,2014-W45,0
TONKOLILI,situationreport,new,confirmed,2014-W45,56
TONKOLILI,situationreport,new,probable,2014-W45,0
TONKOLILI,patientdatabase,new,confirmed,2014-W45,61
TONKOLILI,patientdatabase,new,probable,2014-W45,3
WESTERN AREA RURAL,situationreport,new,confirmed,2014-W45,69
WESTERN AREA RURAL,situationreport,new,probable,2014-W45,0
WESTERN AREA RURAL,patientdatabase,new,confirmed,2014-W45,75
WESTERN AREA RURAL,patientdatabase,new,probable,2014-W45,12
WESTERN AREA URBAN,situationreport,new,confirmed,2014-W45,77
WESTERN AREA URBAN,situationreport,new,probable,2014-W45,0
WESTERN AREA URBAN,patientdatabase,new,confirmed,2014-W45,107
WESTERN AREA URBAN,patientdatabase,new,probable,2014-W45,16
BO,situationreport,new,confirmed,2014-W46,33
